date,g,f,m,i,p,ticker
2/16/2016,0.968,0.464,0.936,0.498,50.53,WDAY
2/17/2016,0.966,0.462,0.936,0.496,54.78,WDAY
2/18/2016,0.964,0.46,0.94,0.494,54.04,WDAY
2/19/2016,0.962,0.462,0.94,0.496,57.12,WDAY
2/22/2016,0.964,0.462,0.942,0.494,57.32,WDAY
2/23/2016,0.964,0.462,0.942,0.494,56.53,WDAY
2/24/2016,0.964,0.462,0.942,0.494,57.56,WDAY
2/25/2016,0.964,0.45,0.942,0.49,59.38,WDAY
2/26/2016,0.964,0.452,0.944,0.49,59.52,WDAY
2/29/2016,0.962,0.452,0.944,0.49,60.45,WDAY
3/1/2016,0.962,0.456,0.946,0.49,71.74,WDAY
3/2/2016,0.946,0.452,0.948,0.482,71.91,WDAY
3/3/2016,0.946,0.452,0.948,0.484,74.3,WDAY
3/4/2016,0.946,0.442,0.948,0.48,73.11,WDAY
3/7/2016,0.944,0.434,0.948,0.476,72.55,WDAY
3/8/2016,0.944,0.434,0.946,0.476,71.23,WDAY
3/9/2016,0.944,0.434,0.946,0.476,72.88,WDAY
3/10/2016,0.944,0.434,0.948,0.476,71.69,WDAY
3/11/2016,0.944,0.434,0.948,0.476,71.19,WDAY
3/14/2016,0.946,0.45,0.946,0.484,72.55,WDAY
3/15/2016,0.946,0.452,0.946,0.484,70.27,WDAY
3/16/2016,0.946,0.456,0.944,0.486,71.39,WDAY
3/17/2016,0.948,0.458,0.944,0.488,70.16,WDAY
3/18/2016,0.948,0.458,0.944,0.488,72.0,WDAY
3/21/2016,0.948,0.458,0.946,0.486,73.03,WDAY
3/22/2016,0.946,0.456,0.944,0.486,72.0,WDAY
3/23/2016,0.946,0.456,0.942,0.486,71.26,WDAY
3/24/2016,0.946,0.46,0.944,0.488,72.05,WDAY
3/25/2016,0.946,0.46,0.944,0.488,72.05,WDAY
3/28/2016,0.946,0.46,0.944,0.488,72.2,WDAY
3/29/2016,0.948,0.458,0.944,0.488,74.34,WDAY
3/30/2016,0.95,0.456,0.944,0.488,76.14,WDAY
3/31/2016,0.948,0.462,0.94,0.49,76.84,WDAY
4/1/2016,0.948,0.458,0.94,0.488,78.6,WDAY
4/4/2016,0.948,0.456,0.944,0.486,78.92,WDAY
4/5/2016,0.948,0.456,0.944,0.486,78.13,WDAY
4/6/2016,0.964,0.404,0.96,0.468,79.01,WDAY
4/7/2016,0.964,0.404,0.96,0.47,77.98,WDAY
4/8/2016,0.966,0.402,0.96,0.468,78.29,WDAY
4/11/2016,0.966,0.4,0.96,0.468,77.03,WDAY
4/12/2016,0.964,0.4,0.96,0.468,76.41,WDAY
4/13/2016,0.966,0.404,0.96,0.47,78.87,WDAY
4/14/2016,0.966,0.406,0.96,0.47,77.67,WDAY
4/15/2016,0.966,0.406,0.96,0.47,76.8,WDAY
4/18/2016,0.966,0.41,0.958,0.472,77.66,WDAY
4/19/2016,0.966,0.408,0.958,0.472,75.38,WDAY
4/20/2016,0.966,0.408,0.958,0.472,76.26,WDAY
4/21/2016,0.966,0.41,0.958,0.472,77.44,WDAY
4/22/2016,0.962,0.41,0.956,0.472,76.95,WDAY
4/25/2016,0.964,0.41,0.958,0.472,76.23,WDAY
4/26/2016,0.966,0.404,0.956,0.472,76.26,WDAY
4/27/2016,0.966,0.41,0.956,0.472,75.93,WDAY
4/28/2016,0.966,0.408,0.958,0.472,75.17,WDAY
4/29/2016,0.966,0.414,0.956,0.474,74.98,WDAY
5/2/2016,0.964,0.414,0.956,0.474,75.45,WDAY
5/3/2016,0.966,0.412,0.956,0.474,72.4,WDAY
5/4/2016,0.966,0.41,0.954,0.474,71.27,WDAY
5/5/2016,0.966,0.416,0.954,0.476,71.52,WDAY
5/6/2016,0.966,0.418,0.954,0.476,70.97,WDAY
5/9/2016,0.956,0.594,0.946,0.534,70.23,WDAY
5/10/2016,0.956,0.594,0.948,0.534,72.61,WDAY
5/11/2016,0.956,0.59,0.95,0.532,71.61,WDAY
5/12/2016,0.956,0.584,0.946,0.532,71.05,WDAY
5/13/2016,0.956,0.584,0.948,0.53,70.65,WDAY
5/16/2016,0.956,0.584,0.946,0.532,72.41,WDAY
5/17/2016,0.956,0.584,0.948,0.53,71.83,WDAY
5/18/2016,0.954,0.584,0.946,0.53,72.72,WDAY
5/19/2016,0.954,0.586,0.948,0.53,73.58,WDAY
5/20/2016,0.954,0.588,0.948,0.532,75.26,WDAY
5/23/2016,0.952,0.588,0.948,0.53,75.19,WDAY
5/24/2016,0.952,0.59,0.944,0.532,76.94,WDAY
5/25/2016,0.952,0.59,0.946,0.532,77.82,WDAY
5/26/2016,0.952,0.59,0.946,0.532,78.0,WDAY
5/27/2016,0.952,0.588,0.946,0.532,76.03,WDAY
5/30/2016,0.952,0.588,0.946,0.53,76.03,WDAY
5/31/2016,0.952,0.588,0.946,0.53,75.84,WDAY
6/1/2016,0.952,0.588,0.946,0.532,77.38,WDAY
6/2/2016,0.95,0.566,0.94,0.526,78.18,WDAY
6/3/2016,0.95,0.564,0.94,0.526,80.14,WDAY
6/6/2016,0.952,0.564,0.946,0.524,81.84,WDAY
6/7/2016,0.954,0.56,0.946,0.522,81.32,WDAY
6/8/2016,0.954,0.56,0.944,0.524,80.46,WDAY
6/9/2016,0.952,0.562,0.94,0.524,79.89,WDAY
6/10/2016,0.952,0.56,0.94,0.524,77.63,WDAY
6/13/2016,0.952,0.56,0.94,0.524,78.89,WDAY
6/14/2016,0.952,0.56,0.942,0.524,80.85,WDAY
6/15/2016,0.952,0.562,0.944,0.524,80.23,WDAY
6/16/2016,0.952,0.568,0.942,0.526,79.3,WDAY
6/17/2016,0.952,0.568,0.944,0.526,78.6,WDAY
6/20/2016,0.952,0.566,0.944,0.524,79.33,WDAY
6/21/2016,0.952,0.568,0.942,0.526,79.41,WDAY
6/22/2016,0.952,0.568,0.944,0.526,78.21,WDAY
6/23/2016,0.952,0.568,0.942,0.526,80.33,WDAY
6/24/2016,0.952,0.57,0.942,0.526,74.03,WDAY
6/27/2016,0.952,0.572,0.936,0.53,69.46,WDAY
6/28/2016,0.952,0.57,0.938,0.528,70.72,WDAY
6/29/2016,0.95,0.566,0.938,0.526,73.89,WDAY
6/30/2016,0.952,0.562,0.938,0.526,74.67,WDAY
7/1/2016,0.95,0.562,0.936,0.526,74.34,WDAY
7/4/2016,0.95,0.562,0.936,0.526,74.34,WDAY
7/5/2016,0.952,0.564,0.936,0.526,72.65,WDAY
7/6/2016,0.952,0.564,0.936,0.526,72.6,WDAY
7/7/2016,0.948,0.564,0.936,0.524,73.79,WDAY
7/8/2016,0.948,0.564,0.936,0.526,75.71,WDAY
7/11/2016,0.948,0.564,0.936,0.526,77.57,WDAY
7/12/2016,0.946,0.568,0.936,0.526,80.48,WDAY
7/13/2016,0.948,0.564,0.942,0.522,79.73,WDAY
7/14/2016,0.946,0.568,0.942,0.524,79.94,WDAY
7/15/2016,0.946,0.57,0.942,0.524,78.85,WDAY
7/18/2016,0.946,0.572,0.94,0.526,78.41,WDAY
7/19/2016,0.946,0.574,0.936,0.528,78.96,WDAY
7/20/2016,0.944,0.572,0.94,0.526,79.82,WDAY
7/21/2016,0.946,0.572,0.938,0.526,78.18,WDAY
7/22/2016,0.946,0.57,0.934,0.528,79.97,WDAY
7/25/2016,0.946,0.57,0.936,0.526,80.03,WDAY
7/26/2016,0.946,0.568,0.936,0.526,80.1,WDAY
7/27/2016,0.948,0.57,0.936,0.526,81.24,WDAY
7/28/2016,0.946,0.572,0.94,0.526,83.09,WDAY
7/29/2016,0.948,0.572,0.94,0.526,83.34,WDAY
8/1/2016,0.948,0.574,0.942,0.528,82.74,WDAY
8/2/2016,0.946,0.57,0.94,0.526,80.39,WDAY
8/3/2016,0.946,0.578,0.94,0.528,82.03,WDAY
8/4/2016,0.946,0.58,0.94,0.53,82.34,WDAY
8/5/2016,0.946,0.578,0.942,0.528,83.09,WDAY
8/8/2016,0.95,0.576,0.94,0.528,82.62,WDAY
8/9/2016,0.952,0.576,0.94,0.53,83.05,WDAY
8/10/2016,0.95,0.568,0.94,0.526,82.51,WDAY
8/11/2016,0.95,0.574,0.938,0.528,83.65,WDAY
8/12/2016,0.95,0.57,0.938,0.528,83.49,WDAY
8/15/2016,0.95,0.568,0.938,0.526,83.65,WDAY
8/16/2016,0.95,0.568,0.936,0.526,82.25,WDAY
8/17/2016,0.95,0.568,0.936,0.528,80.7,WDAY
8/18/2016,0.948,0.568,0.936,0.526,81.37,WDAY
8/19/2016,0.948,0.568,0.936,0.526,82.08,WDAY
8/22/2016,0.948,0.568,0.936,0.526,79.24,WDAY
8/23/2016,0.948,0.568,0.934,0.528,79.95,WDAY
8/24/2016,0.948,0.568,0.934,0.526,79.65,WDAY
8/25/2016,0.948,0.568,0.934,0.526,85.33,WDAY
8/26/2016,0.948,0.558,0.942,0.522,83.08,WDAY
8/29/2016,0.948,0.558,0.94,0.522,83.36,WDAY
8/30/2016,0.948,0.558,0.94,0.522,84.97,WDAY
8/31/2016,0.948,0.558,0.94,0.522,84.79,WDAY
9/1/2016,0.948,0.558,0.942,0.522,87.89,WDAY
9/2/2016,0.948,0.56,0.942,0.522,88.98,WDAY
9/5/2016,0.948,0.56,0.942,0.522,88.98,WDAY
9/6/2016,0.948,0.554,0.942,0.52,90.1,WDAY
9/7/2016,0.948,0.554,0.942,0.52,89.28,WDAY
9/8/2016,0.948,0.554,0.94,0.52,88.73,WDAY
9/9/2016,0.948,0.554,0.942,0.52,87.22,WDAY
9/12/2016,0.946,0.554,0.944,0.52,87.51,WDAY
9/13/2016,0.946,0.554,0.942,0.52,86.67,WDAY
9/14/2016,0.946,0.554,0.942,0.52,86.73,WDAY
9/15/2016,0.946,0.554,0.942,0.52,88.5,WDAY
9/16/2016,0.946,0.554,0.944,0.518,88.93,WDAY
9/19/2016,0.946,0.554,0.944,0.518,88.65,WDAY
9/20/2016,0.946,0.554,0.944,0.518,88.69,WDAY
9/21/2016,0.944,0.554,0.944,0.518,90.52,WDAY
9/22/2016,0.944,0.552,0.944,0.518,90.28,WDAY
9/23/2016,0.946,0.552,0.944,0.518,89.51,WDAY
9/26/2016,0.946,0.552,0.944,0.518,88.32,WDAY
9/27/2016,0.946,0.55,0.944,0.518,89.79,WDAY
9/28/2016,0.944,0.548,0.944,0.516,90.88,WDAY
9/29/2016,0.944,0.548,0.944,0.516,90.36,WDAY
9/30/2016,0.944,0.548,0.944,0.516,91.69,WDAY
10/3/2016,0.944,0.544,0.944,0.514,91.18,WDAY
10/4/2016,0.942,0.546,0.946,0.514,90.49,WDAY
10/5/2016,0.942,0.548,0.944,0.516,92.05,WDAY
10/6/2016,0.942,0.548,0.944,0.516,91.56,WDAY
10/7/2016,0.942,0.546,0.944,0.516,91.04,WDAY
10/10/2016,0.942,0.546,0.944,0.516,91.78,WDAY
10/11/2016,0.944,0.546,0.944,0.516,88.29,WDAY
10/12/2016,0.944,0.546,0.942,0.516,87.62,WDAY
10/13/2016,0.942,0.546,0.94,0.516,87.15,WDAY
10/14/2016,0.944,0.544,0.94,0.516,87.01,WDAY
10/17/2016,0.944,0.546,0.94,0.516,86.08,WDAY
10/18/2016,0.94,0.546,0.94,0.516,86.54,WDAY
10/19/2016,0.944,0.542,0.938,0.516,87.3,WDAY
10/20/2016,0.942,0.544,0.94,0.516,88.07,WDAY
10/21/2016,0.944,0.546,0.942,0.516,88.48,WDAY
10/24/2016,0.944,0.544,0.942,0.516,88.54,WDAY
10/25/2016,0.944,0.54,0.942,0.514,87.71,WDAY
10/26/2016,0.944,0.54,0.942,0.514,86.68,WDAY
10/27/2016,0.942,0.54,0.942,0.514,85.76,WDAY
10/28/2016,0.94,0.542,0.94,0.514,86.2,WDAY
10/31/2016,0.942,0.544,0.942,0.514,86.68,WDAY
11/1/2016,0.942,0.544,0.942,0.514,84.96,WDAY
11/2/2016,0.942,0.544,0.942,0.514,83.1,WDAY
11/3/2016,0.942,0.544,0.94,0.514,83.0,WDAY
11/4/2016,0.946,0.546,0.94,0.516,82.77,WDAY
11/7/2016,0.942,0.554,0.94,0.518,85.59,WDAY
11/8/2016,0.942,0.556,0.942,0.518,85.7,WDAY
11/9/2016,0.942,0.556,0.942,0.52,84.97,WDAY
11/10/2016,0.942,0.56,0.944,0.52,82.08,WDAY
11/11/2016,0.944,0.558,0.942,0.52,82.74,WDAY
11/14/2016,0.944,0.562,0.94,0.522,80.52,WDAY
11/15/2016,0.944,0.56,0.94,0.522,81.41,WDAY
11/16/2016,0.944,0.562,0.94,0.522,80.92,WDAY
11/17/2016,0.942,0.562,0.94,0.522,83.14,WDAY
11/18/2016,0.942,0.562,0.94,0.522,82.75,WDAY
11/21/2016,0.942,0.562,0.94,0.522,83.85,WDAY
11/22/2016,0.942,0.566,0.94,0.522,83.15,WDAY
11/23/2016,0.942,0.568,0.94,0.524,83.13,WDAY
11/24/2016,0.942,0.568,0.938,0.524,83.13,WDAY
11/25/2016,0.942,0.568,0.94,0.524,83.64,WDAY
11/28/2016,0.942,0.568,0.938,0.524,83.18,WDAY
11/29/2016,0.942,0.568,0.94,0.524,84.05,WDAY
11/30/2016,0.942,0.57,0.94,0.524,84.32,WDAY
12/1/2016,0.942,0.568,0.94,0.524,81.6,WDAY
12/2/2016,0.942,0.568,0.942,0.522,71.4,WDAY
12/5/2016,0.92,0.552,0.938,0.512,73.68,WDAY
12/6/2016,0.92,0.55,0.94,0.51,73.5,WDAY
12/7/2016,0.92,0.546,0.938,0.51,72.7,WDAY
12/8/2016,0.92,0.546,0.936,0.51,71.81,WDAY
12/9/2016,0.92,0.55,0.936,0.512,70.65,WDAY
12/12/2016,0.918,0.554,0.936,0.512,70.02,WDAY
12/13/2016,0.92,0.554,0.936,0.512,70.56,WDAY
12/14/2016,0.92,0.554,0.936,0.512,68.92,WDAY
12/15/2016,0.92,0.552,0.936,0.512,69.41,WDAY
12/16/2016,0.92,0.554,0.936,0.512,69.0,WDAY
12/19/2016,0.934,0.552,0.938,0.516,69.13,WDAY
12/20/2016,0.934,0.55,0.938,0.516,68.66,WDAY
12/21/2016,0.934,0.55,0.938,0.516,67.9,WDAY
12/22/2016,0.934,0.55,0.936,0.516,66.55,WDAY
12/23/2016,0.934,0.55,0.936,0.516,67.47,WDAY
12/26/2016,0.934,0.55,0.936,0.516,67.47,WDAY
12/27/2016,0.934,0.55,0.936,0.516,68.1,WDAY
12/28/2016,0.934,0.55,0.936,0.516,66.93,WDAY
12/29/2016,0.934,0.55,0.936,0.516,67.04,WDAY
12/30/2016,0.934,0.55,0.936,0.516,66.09,WDAY
1/2/2017,0.934,0.55,0.934,0.516,66.09,WDAY
1/3/2017,0.934,0.55,0.934,0.516,68.38,WDAY
1/4/2017,0.934,0.552,0.936,0.516,71.36,WDAY
1/5/2017,0.936,0.546,0.936,0.516,72.28,WDAY
1/6/2017,0.936,0.548,0.938,0.514,73.85,WDAY
1/9/2017,0.936,0.546,0.938,0.514,74.76,WDAY
1/10/2017,0.936,0.546,0.938,0.514,74.35,WDAY
1/11/2017,0.934,0.548,0.936,0.516,81.7,WDAY
1/12/2017,0.934,0.548,0.938,0.514,80.12,WDAY
1/13/2017,0.934,0.548,0.938,0.514,80.89,WDAY
1/16/2017,0.934,0.546,0.938,0.514,80.89,WDAY
1/17/2017,0.934,0.548,0.938,0.514,80.99,WDAY
1/18/2017,0.934,0.548,0.938,0.514,82.11,WDAY
1/19/2017,0.934,0.548,0.938,0.514,82.04,WDAY
1/20/2017,0.932,0.55,0.938,0.516,81.78,WDAY
1/23/2017,0.932,0.548,0.938,0.514,82.08,WDAY
1/24/2017,0.932,0.548,0.94,0.514,82.63,WDAY
1/25/2017,0.932,0.542,0.94,0.512,84.73,WDAY
1/26/2017,0.932,0.54,0.94,0.51,84.1,WDAY
1/27/2017,0.932,0.54,0.942,0.51,84.77,WDAY
1/30/2017,0.932,0.538,0.944,0.508,82.71,WDAY
1/31/2017,0.93,0.536,0.94,0.51,83.09,WDAY
2/1/2017,0.93,0.538,0.938,0.51,82.38,WDAY
2/2/2017,0.93,0.538,0.938,0.51,82.67,WDAY
2/3/2017,0.932,0.538,0.938,0.51,84.4,WDAY
2/6/2017,0.932,0.54,0.94,0.51,85.37,WDAY
2/7/2017,0.932,0.536,0.942,0.508,86.05,WDAY
2/8/2017,0.932,0.536,0.942,0.508,85.8,WDAY
2/9/2017,0.932,0.536,0.942,0.508,86.0,WDAY
2/10/2017,0.93,0.532,0.94,0.508,85.52,WDAY
2/13/2017,0.93,0.536,0.94,0.508,85.41,WDAY
2/14/2017,0.93,0.536,0.94,0.508,86.24,WDAY
2/15/2017,0.93,0.536,0.94,0.508,87.06,WDAY
2/16/2017,0.928,0.536,0.942,0.508,85.5,WDAY
2/17/2017,0.928,0.536,0.942,0.508,88.43,WDAY
2/20/2017,0.93,0.54,0.944,0.508,88.43,WDAY
2/21/2017,0.93,0.538,0.942,0.508,88.64,WDAY
2/22/2017,0.928,0.536,0.942,0.508,88.22,WDAY
2/23/2017,0.928,0.534,0.942,0.506,88.19,WDAY
2/24/2017,0.928,0.532,0.942,0.506,89.66,WDAY
2/27/2017,0.928,0.536,0.94,0.508,90.19,WDAY
2/28/2017,0.928,0.54,0.942,0.508,82.93,WDAY
3/1/2017,0.916,0.804,0.934,0.596,84.95,WDAY
3/2/2017,0.916,0.804,0.936,0.594,84.0,WDAY
3/3/2017,0.918,0.804,0.934,0.596,83.94,WDAY
3/6/2017,0.918,0.804,0.936,0.596,82.67,WDAY
3/7/2017,0.918,0.804,0.936,0.594,82.8,WDAY
3/8/2017,0.918,0.806,0.938,0.596,82.89,WDAY
3/9/2017,0.918,0.806,0.936,0.596,82.23,WDAY
3/10/2017,0.918,0.806,0.938,0.596,82.65,WDAY
3/13/2017,0.918,0.806,0.936,0.596,84.49,WDAY
3/14/2017,0.918,0.81,0.942,0.596,83.96,WDAY
3/15/2017,0.918,0.812,0.94,0.596,83.58,WDAY
3/16/2017,0.918,0.812,0.938,0.598,85.04,WDAY
3/17/2017,0.918,0.812,0.94,0.596,84.96,WDAY
3/20/2017,0.918,0.81,0.938,0.596,85.5,WDAY
3/21/2017,0.918,0.81,0.94,0.596,81.82,WDAY
3/22/2017,0.918,0.81,0.938,0.596,81.45,WDAY
3/23/2017,0.916,0.81,0.938,0.596,81.47,WDAY
3/24/2017,0.916,0.81,0.938,0.596,82.95,WDAY
3/27/2017,0.916,0.812,0.938,0.596,82.92,WDAY
3/28/2017,0.916,0.812,0.936,0.598,83.73,WDAY
3/29/2017,0.914,0.812,0.936,0.596,84.58,WDAY
3/30/2017,0.914,0.81,0.936,0.596,83.7,WDAY
3/31/2017,0.914,0.812,0.936,0.596,83.28,WDAY
4/3/2017,0.914,0.81,0.936,0.596,82.32,WDAY
4/4/2017,0.914,0.81,0.936,0.596,82.29,WDAY
4/5/2017,0.914,0.81,0.938,0.596,82.4,WDAY
4/6/2017,0.94,0.78,0.95,0.59,82.97,WDAY
4/7/2017,0.942,0.782,0.95,0.59,82.52,WDAY
4/10/2017,0.942,0.784,0.95,0.592,81.86,WDAY
4/11/2017,0.942,0.78,0.95,0.592,81.31,WDAY
4/12/2017,0.942,0.78,0.95,0.592,83.45,WDAY
4/13/2017,0.942,0.778,0.95,0.59,83.6,WDAY
4/14/2017,0.944,0.778,0.95,0.59,83.6,WDAY
4/17/2017,0.944,0.778,0.95,0.59,83.76,WDAY
4/18/2017,0.942,0.778,0.948,0.592,83.58,WDAY
4/19/2017,0.946,0.78,0.95,0.592,84.35,WDAY
4/20/2017,0.944,0.78,0.95,0.592,85.71,WDAY
4/21/2017,0.946,0.78,0.95,0.592,85.0,WDAY
4/24/2017,0.946,0.78,0.95,0.592,86.88,WDAY
4/25/2017,0.946,0.782,0.95,0.592,86.87,WDAY
4/26/2017,0.946,0.782,0.95,0.592,86.62,WDAY
4/27/2017,0.944,0.78,0.95,0.592,86.83,WDAY
4/28/2017,0.942,0.786,0.95,0.594,87.4,WDAY
5/1/2017,0.944,0.784,0.948,0.592,88.65,WDAY
5/2/2017,0.936,0.784,0.948,0.59,89.35,WDAY
5/3/2017,0.938,0.784,0.948,0.592,89.27,WDAY
5/4/2017,0.938,0.784,0.948,0.592,90.65,WDAY
5/5/2017,0.934,0.786,0.948,0.592,91.86,WDAY
5/8/2017,0.932,0.896,0.936,0.63,90.26,WDAY
5/9/2017,0.932,0.902,0.936,0.632,89.78,WDAY
5/10/2017,0.932,0.902,0.936,0.632,90.17,WDAY
5/11/2017,0.932,0.896,0.934,0.632,89.07,WDAY
5/12/2017,0.932,0.896,0.936,0.63,90.89,WDAY
5/15/2017,0.932,0.894,0.938,0.63,95.72,WDAY
5/16/2017,0.932,0.894,0.938,0.63,96.53,WDAY
5/17/2017,0.934,0.894,0.94,0.628,93.75,WDAY
5/18/2017,0.934,0.894,0.938,0.63,95.44,WDAY
5/19/2017,0.934,0.896,0.942,0.63,97.82,WDAY
5/22/2017,0.934,0.896,0.944,0.628,99.49,WDAY
5/23/2017,0.934,0.896,0.944,0.63,98.44,WDAY
5/24/2017,0.932,0.896,0.942,0.628,99.42,WDAY
5/25/2017,0.932,0.894,0.944,0.628,100.5,WDAY
5/26/2017,0.932,0.892,0.944,0.628,99.99,WDAY
5/29/2017,0.932,0.892,0.944,0.628,99.99,WDAY
5/30/2017,0.934,0.89,0.944,0.628,99.31,WDAY
5/31/2017,0.936,0.892,0.944,0.628,99.98,WDAY
6/1/2017,0.936,0.892,0.944,0.628,101.5,WDAY
6/2/2017,0.948,0.886,0.958,0.626,104.41,WDAY
6/5/2017,0.944,0.884,0.956,0.624,102.87,WDAY
6/6/2017,0.944,0.882,0.956,0.624,102.66,WDAY
6/7/2017,0.942,0.882,0.956,0.624,102.5,WDAY
6/8/2017,0.942,0.882,0.956,0.624,102.84,WDAY
6/9/2017,0.942,0.88,0.954,0.622,97.97,WDAY
6/12/2017,0.944,0.882,0.954,0.624,97.35,WDAY
6/13/2017,0.944,0.882,0.954,0.624,98.67,WDAY
6/14/2017,0.944,0.882,0.952,0.624,98.58,WDAY
6/15/2017,0.944,0.882,0.954,0.624,98.27,WDAY
6/16/2017,0.944,0.882,0.954,0.624,98.39,WDAY
6/19/2017,0.946,0.882,0.954,0.624,100.21,WDAY
6/20/2017,0.944,0.884,0.952,0.624,98.94,WDAY
6/21/2017,0.944,0.884,0.952,0.624,102.24,WDAY
6/22/2017,0.944,0.882,0.952,0.624,102.83,WDAY
6/23/2017,0.944,0.876,0.954,0.622,103.33,WDAY
6/26/2017,0.946,0.876,0.954,0.622,102.23,WDAY
6/27/2017,0.946,0.876,0.954,0.622,98.36,WDAY
6/28/2017,0.946,0.876,0.952,0.622,98.94,WDAY
6/29/2017,0.946,0.874,0.952,0.624,96.45,WDAY
6/30/2017,0.946,0.874,0.95,0.624,97.0,WDAY
12/22/2014,0.488,0.796,0.136,0.716,49.0096,MGA
12/23/2014,0.486,0.796,0.134,0.716,49.386,MGA
12/24/2014,0.486,0.796,0.136,0.716,49.5467,MGA
12/25/2014,0.486,0.796,0.138,0.714,49.5467,MGA
12/26/2014,0.486,0.796,0.138,0.714,49.8818,MGA
12/29/2014,0.486,0.796,0.138,0.714,50.1894,MGA
12/30/2014,0.484,0.796,0.138,0.714,50.0287,MGA
12/31/2014,0.484,0.796,0.136,0.714,49.8956,MGA
1/1/2015,0.484,0.796,0.14,0.714,49.8956,MGA
1/2/2015,0.484,0.796,0.14,0.714,49.8864,MGA
1/5/2015,0.488,0.796,0.144,0.714,48.8214,MGA
1/6/2015,0.488,0.796,0.148,0.712,47.7655,MGA
1/7/2015,0.486,0.798,0.136,0.716,49.1519,MGA
1/8/2015,0.374,0.806,0.148,0.678,50.0838,MGA
1/9/2015,0.376,0.806,0.148,0.678,49.0188,MGA
1/12/2015,0.37,0.808,0.136,0.68,47.7701,MGA
1/13/2015,0.37,0.808,0.13,0.682,47.2789,MGA
1/14/2015,0.368,0.808,0.124,0.684,44.5383,MGA
1/15/2015,0.368,0.808,0.098,0.692,42.1649,MGA
1/16/2015,0.37,0.808,0.074,0.702,42.8076,MGA
1/19/2015,0.368,0.808,0.078,0.698,42.8076,MGA
1/20/2015,0.368,0.806,0.078,0.698,43.1703,MGA
1/21/2015,0.37,0.806,0.082,0.698,42.9867,MGA
1/22/2015,0.368,0.808,0.068,0.702,43.9323,MGA
1/23/2015,0.368,0.808,0.074,0.7,44.0287,MGA
1/26/2015,0.37,0.81,0.074,0.702,43.9553,MGA
1/27/2015,0.38,0.81,0.076,0.704,44.1986,MGA
1/28/2015,0.382,0.81,0.08,0.704,43.9874,MGA
1/29/2015,0.38,0.812,0.09,0.7,44.1894,MGA
1/30/2015,0.378,0.814,0.09,0.702,44.0792,MGA
2/2/2015,0.378,0.816,0.09,0.702,44.8505,MGA
2/3/2015,0.378,0.816,0.094,0.7,46.1083,MGA
2/4/2015,0.384,0.816,0.098,0.7,45.4151,MGA
2/5/2015,0.384,0.816,0.096,0.702,45.6584,MGA
2/6/2015,0.384,0.814,0.094,0.702,45.9155,MGA
2/9/2015,0.382,0.818,0.092,0.702,46.6179,MGA
2/10/2015,0.382,0.816,0.1,0.7,46.7143,MGA
2/11/2015,0.384,0.816,0.096,0.7,46.4205,MGA
2/12/2015,0.384,0.818,0.096,0.702,47.1825,MGA
2/13/2015,0.384,0.818,0.098,0.7,46.9713,MGA
2/16/2015,0.384,0.818,0.09,0.704,46.9713,MGA
2/17/2015,0.384,0.818,0.094,0.702,47.9491,MGA
2/18/2015,0.386,0.818,0.106,0.7,47.5773,MGA
2/19/2015,0.39,0.82,0.104,0.702,47.7196,MGA
2/20/2015,0.392,0.818,0.106,0.702,47.7288,MGA
2/23/2015,0.39,0.818,0.102,0.702,47.5727,MGA
2/24/2015,0.392,0.818,0.104,0.702,46.9392,MGA
2/25/2015,0.396,0.822,0.098,0.706,50.5015,MGA
2/26/2015,0.396,0.822,0.124,0.698,50.0654,MGA
2/27/2015,0.552,0.804,0.152,0.734,50.0195,MGA
3/2/2015,0.554,0.804,0.15,0.736,50.5933,MGA
3/3/2015,0.558,0.804,0.156,0.736,50.3592,MGA
3/4/2015,0.56,0.806,0.154,0.738,49.8542,MGA
3/5/2015,0.56,0.806,0.152,0.738,49.2437,MGA
3/6/2015,0.56,0.806,0.152,0.738,48.7617,MGA
3/9/2015,0.558,0.806,0.148,0.738,48.9086,MGA
3/10/2015,0.558,0.806,0.152,0.736,47.9996,MGA
3/11/2015,0.556,0.806,0.146,0.738,47.8939,MGA
3/12/2015,0.558,0.806,0.144,0.74,48.1605,MGA
3/13/2015,0.56,0.804,0.142,0.74,47.5677,MGA
3/16/2015,0.558,0.802,0.14,0.74,48.643,MGA
3/17/2015,0.556,0.804,0.142,0.738,48.3994,MGA
3/18/2015,0.554,0.804,0.138,0.74,49.052,MGA
3/19/2015,0.554,0.804,0.144,0.738,48.2708,MGA
3/20/2015,0.556,0.804,0.138,0.74,48.8038,MGA
3/23/2015,0.556,0.804,0.14,0.74,48.62,MGA
3/24/2015,0.556,0.804,0.138,0.74,49.3645,MGA
3/25/2015,0.552,0.804,0.142,0.738,48.3994,MGA
3/26/2015,0.552,0.806,0.144,0.738,47.8847,MGA
3/27/2015,0.55,0.804,0.144,0.738,47.8572,MGA
3/30/2015,0.558,0.806,0.142,0.74,48.7119,MGA
3/31/2015,0.558,0.806,0.142,0.74,49.3185,MGA
4/1/2015,0.556,0.804,0.148,0.738,48.5189,MGA
4/2/2015,0.56,0.804,0.144,0.74,49.3001,MGA
4/3/2015,0.56,0.804,0.15,0.738,49.3001,MGA
4/6/2015,0.556,0.802,0.112,0.75,49.5759,MGA
4/7/2015,0.562,0.806,0.118,0.75,49.0428,MGA
4/8/2015,0.556,0.81,0.108,0.752,49.5023,MGA
